route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16540,2,9887327,Paul + Third Street,0,2917,186023
16540,2,9887328,Paul + Third Street,0,2927,186023
16540,2,9887329,Paul + Third Street,0,2926,186023
16540,2,9887330,Paul + Third Street,0,2916,186023
16540,2,9887331,Paul + Third Street,0,2923,186023
16540,2,9887332,Paul + Third Street,0,2921,186023
16540,1,9887071,Paul + Third Street,0,2973,186023
16540,1,9887072,Paul + Third Street,0,2958,186023
16540,1,9887073,Paul + Third Street,0,2954,186023
16540,1,9887074,Paul + Third Street,0,2962,186023
16540,1,9887075,Paul + Third Street,0,2952,186023
16540,1,9887076,Paul + Third Street,0,2972,186023
16540,1,9887077,Paul + Third Street,0,2959,186023
16540,1,9887078,Paul + Third Street,0,2957,186023
16540,1,9887079,Paul + Third Street,0,2955,186023
16540,1,9887080,Paul + Third Street,0,2953,186023
16540,1,9887081,Paul + Third Street,0,2973,186023
16540,1,9887082,Paul + Third Street,0,2951,186023
16540,1,9887083,Paul + Third Street,0,2963,186023
16540,1,9887084,Paul + Third Street,0,2958,186023
16540,1,9887085,Paul + Third Street,0,2966,186023
16540,1,9887086,Paul + Third Street,0,2954,186023
16540,1,9887087,Paul + Third Street,0,2962,186023
16540,1,9887088,Paul + Third Street,0,2964,186023
16540,1,9887089,Paul + Third Street,0,2952,186023
16540,1,9887090,Paul + Third Street,0,2972,186023
16540,1,9887091,Paul + Third Street,0,2959,186023
16540,1,9887092,Paul + Third Street,0,2967,186023
16540,1,9887093,Paul + Third Street,0,2957,186023
16540,1,9887094,Paul + Third Street,0,2955,186023
16540,1,9887095,Paul + Third Street,0,2961,186023
16540,1,9887096,Paul + Third Street,0,2953,186023
16540,1,9887097,Paul + Third Street,0,2973,186023
16540,1,9887098,Paul + Third Street,0,2951,186023
16540,1,9887099,Paul + Third Street,0,2968,186023
16540,1,9887100,Paul + Third Street,0,2963,186023
16540,1,9887101,Paul + Third Street,0,2958,186023
16540,1,9887102,Paul + Third Street,0,2971,186023
16540,1,9887103,Paul + Third Street,0,2966,186023
16540,1,9887104,Paul + Third Street,0,2954,186023
16540,1,9887105,Paul + Third Street,0,2962,186023
16540,1,9887106,Paul + Third Street,0,2914,186023
16540,1,9887107,Paul + Third Street,0,2952,186023
16540,1,9887142,Paul + Third Street,0,2914,186023
16540,1,9887143,Paul + Third Street,0,2902,186023
16540,1,9887144,Paul + Third Street,0,2909,186023
16540,1,9887145,Paul + Third Street,0,2917,186023
16540,1,9887146,Paul + Third Street,0,2912,186023
16540,1,9887147,Paul + Third Street,0,2907,186023
16540,1,9887148,Paul + Third Street,0,2905,186023
16540,1,9887149,Paul + Third Street,0,2915,186023
16540,1,9887150,Paul + Third Street,0,2903,186023
16540,1,9887151,Paul + Third Street,0,2901,186023
16540,1,9887152,Paul + Third Street,0,2910,186023
16540,1,9887153,Paul + Third Street,0,2913,186023
16540,1,9887154,Paul + Third Street,0,2908,186023
16540,1,9887155,Paul + Third Street,0,2906,186023
16540,1,9887156,Paul + Third Street,0,2904,186023
16540,1,9887157,Paul + Third Street,0,2911,186023
16540,1,9887158,Paul + Third Street,0,2902,186023
16540,1,9887159,Paul + Third Street,0,2909,186023
16540,1,9887160,Paul + Third Street,0,2907,186023
16540,1,9887161,Paul + Third Street,0,2905,186023
16540,1,9887162,Paul + Third Street,0,2903,186023
16540,1,9887163,Paul + Third Street,0,2901,186023
16540,1,9987932,Paul + Third Street,0,2959,186023
16540,1,9987931,Paul + Third Street,0,2967,186023
16540,1,9987930,Paul + Third Street,0,2957,186023
16540,1,9987929,Paul + Third Street,0,2955,186023
16540,1,9987928,Paul + Third Street,0,2915,186023
16540,1,9987927,Paul + Third Street,0,2953,186023
16540,1,9987926,Paul + Third Street,0,2951,186023
16540,1,9987925,Paul + Third Street,0,2968,186023
16540,1,9987924,Paul + Third Street,0,2913,186023
16540,1,9987923,Paul + Third Street,0,2908,186023
16540,1,9987922,Paul + Third Street,0,2966,186023
16540,1,9987921,Paul + Third Street,0,2904,186023
16540,1,9987920,Paul + Third Street,0,2911,186023
16540,1,9987919,Paul + Third Street,0,2914,186023
16540,1,9987918,Paul + Third Street,0,2902,186023
16540,1,9987917,Paul + Third Street,0,2909,186023
16540,1,9987916,Paul + Third Street,0,2967,186023
16540,1,9987915,Paul + Third Street,0,2907,186023
16540,1,9987914,Paul + Third Street,0,2905,186023
16540,1,9987913,Paul + Third Street,0,2915,186023
16540,1,9987912,Paul + Third Street,0,2903,186023
16540,1,9987911,Paul + Third Street,0,2901,186023
16540,1,9987910,Paul + Third Street,0,2918,186023
16540,1,9987909,Paul + Third Street,0,2913,186023
16540,1,9987908,Paul + Third Street,0,2908,186023
16540,1,9987907,Paul + Third Street,0,2916,186023
16540,1,9987906,Paul + Third Street,0,2904,186023
16540,1,9987905,Paul + Third Street,0,2911,186023
16540,3,9987615,Baker Beach,1,2906,186030
16540,3,9987614,Baker Beach,1,2909,186030
16540,3,9987613,Baker Beach,1,2910,186030
16540,3,9987612,Baker Beach,1,2901,186030
16540,3,9987611,Baker Beach,1,2902,186030
16540,3,9987610,Baker Beach,1,2904,186030
16540,3,9987609,Baker Beach,1,2913,186030
16540,3,9987608,Baker Beach,1,2907,186030
16540,3,9987607,Baker Beach,1,2903,186030
16540,3,9987606,Baker Beach,1,2911,186030
16540,3,9987605,Baker Beach,1,2920,186030
16540,3,9987604,Baker Beach,1,2928,186030
16540,3,9987603,Baker Beach,1,2922,186030
16540,3,9987602,Baker Beach,1,2924,186030
16540,3,9987601,Baker Beach,1,2919,186030
16540,3,9987600,Baker Beach,1,2925,186030
16540,3,9987599,Baker Beach,1,2921,186030
16540,3,9987598,Baker Beach,1,2923,186030
16540,3,9987597,Baker Beach,1,2926,186030
16540,3,9987596,Baker Beach,1,2927,186030
16540,3,9987595,Baker Beach,1,2920,186030
16540,3,9987594,Baker Beach,1,2928,186030
16540,3,9987593,Baker Beach,1,2922,186030
16540,3,9987592,Baker Beach,1,2924,186030
16540,3,9987591,Baker Beach,1,2917,186030
16540,3,9987590,Baker Beach,1,2927,186030
16540,3,9987589,Baker Beach,1,2926,186030
16540,3,9987588,Baker Beach,1,2914,186030
16540,3,9987587,Baker Beach,1,2916,186030
16540,3,9987586,Baker Beach,1,2923,186030
16540,3,9987585,Baker Beach,1,2915,186030
16540,3,9987584,Baker Beach,1,2921,186030
16540,3,9987583,Baker Beach,1,2925,186030
16540,3,9987582,Baker Beach,1,2919,186030
16540,3,9987581,Baker Beach,1,2924,186030
16540,3,9987580,Baker Beach,1,2922,186030
16540,3,9987579,Baker Beach,1,2928,186030
16540,3,9987578,Baker Beach,1,2918,186030
16540,3,9987577,Baker Beach,1,2920,186030
16540,3,9987576,Baker Beach,1,2917,186030
16540,3,9987575,Baker Beach,1,2927,186030
16540,3,9987574,Baker Beach,1,2926,186030
16540,3,9987573,Baker Beach,1,2914,186030
16540,3,9987572,Baker Beach,1,2916,186030
16540,3,9987571,Baker Beach,1,2923,186030
16540,3,9987570,Baker Beach,1,2915,186030
16540,3,9987569,Baker Beach,1,2921,186030
16540,3,9987568,Baker Beach,1,2911,186030
16540,3,9987567,Baker Beach,1,2919,186030
16540,3,9987566,Baker Beach,1,2905,186030
16540,3,9987565,Baker Beach,1,2907,186030
16540,3,9987564,Baker Beach,1,2913,186030
16540,3,9987563,Baker Beach,1,2904,186030
16540,3,9987562,Baker Beach,1,2902,186030
16540,3,9987561,Baker Beach,1,2917,186030
16540,3,9987560,Baker Beach,1,2910,186030
16540,3,9987559,Baker Beach,1,2908,186030
16540,3,9987558,Baker Beach,1,2914,186030
16540,3,9987557,Baker Beach,1,2916,186030
16540,3,9987556,Baker Beach,1,2912,186030
16540,3,9987555,Baker Beach,1,2909,186030
16540,3,9987554,Baker Beach,1,2906,186030
16540,3,9987553,Baker Beach,1,2911,186030
16540,3,9987552,Baker Beach,1,2903,186030
16540,3,9987551,Baker Beach,1,2905,186030
16540,3,9987550,Baker Beach,1,2907,186030
16540,3,9987549,Baker Beach,1,2913,186030
16540,3,9987548,Baker Beach,1,2904,186030
16540,3,9987547,Baker Beach,1,2902,186030
16540,3,9987546,Baker Beach,1,2901,186030
16540,3,9987545,Baker Beach,1,2910,186030
16540,3,9987544,Baker Beach,1,2908,186030
16540,3,9987543,Baker Beach,1,2912,186030
16540,3,9987542,Baker Beach,1,2909,186030
16540,3,9987541,Baker Beach,1,2906,186030
16540,3,9987540,Baker Beach,1,2903,186030
16540,2,9887333,Baker Beach,1,2903,186030
16540,2,9887334,Baker Beach,1,2906,186030
16540,2,9887335,Baker Beach,1,2909,186030
16540,2,9887336,Baker Beach,1,2912,186030
16540,2,9887337,Baker Beach,1,2908,186030
16540,2,9887338,Baker Beach,1,2910,186030
16540,2,9887339,Baker Beach,1,2901,186030
16540,2,9887340,Baker Beach,1,2902,186030
16540,2,9887341,Baker Beach,1,2904,186030
16540,2,9887342,Baker Beach,1,2913,186030
16540,2,9887343,Baker Beach,1,2907,186030
16540,2,9887344,Baker Beach,1,2905,186030
16540,2,9887345,Baker Beach,1,2903,186030
16540,2,9887346,Baker Beach,1,2911,186030
16540,2,9887347,Baker Beach,1,2906,186030
16540,2,9887348,Baker Beach,1,2909,186030
16540,2,9887349,Baker Beach,1,2912,186030
16540,2,9887350,Baker Beach,1,2916,186030
16540,2,9887351,Baker Beach,1,2914,186030
16540,2,9887352,Baker Beach,1,2908,186030
16540,2,9887353,Baker Beach,1,2910,186030
16540,2,9887354,Baker Beach,1,2917,186030
16540,2,9887355,Baker Beach,1,2902,186030
16540,2,9887356,Baker Beach,1,2904,186030
16540,2,9887357,Baker Beach,1,2913,186030
16540,2,9887358,Baker Beach,1,2907,186030
16540,2,9887359,Baker Beach,1,2905,186030
16540,2,9887360,Baker Beach,1,2919,186030
16540,2,9887361,Baker Beach,1,2911,186030
16540,2,9887362,Baker Beach,1,2921,186030
16540,2,9887363,Baker Beach,1,2915,186030
16540,2,9887364,Baker Beach,1,2923,186030
16540,2,9887365,Baker Beach,1,2916,186030
16540,2,9887366,Baker Beach,1,2914,186030
16540,2,9887367,Baker Beach,1,2926,186030
16540,2,9887368,Baker Beach,1,2927,186030
16540,2,9887369,Baker Beach,1,2917,186030
16540,2,9887370,Baker Beach,1,2920,186030
16540,2,9887371,Baker Beach,1,2918,186030
16540,2,9887372,Baker Beach,1,2928,186030
16540,2,9887373,Baker Beach,1,2922,186030
16540,2,9887374,Baker Beach,1,2924,186030
16540,2,9887375,Baker Beach,1,2919,186030
16540,2,9887376,Baker Beach,1,2925,186030
16540,2,9887377,Baker Beach,1,2921,186030
16540,2,9887378,Baker Beach,1,2915,186030
16540,2,9887379,Baker Beach,1,2923,186030
16540,2,9887380,Baker Beach,1,2916,186030
16540,2,9887381,Baker Beach,1,2914,186030
16540,2,9887382,Baker Beach,1,2926,186030
16540,2,9887383,Baker Beach,1,2927,186030
16540,2,9887384,Baker Beach,1,2917,186030
16540,2,9887385,Baker Beach,1,2924,186030
16540,2,9887386,Baker Beach,1,2922,186030
16540,2,9887387,Baker Beach,1,2928,186030
16540,2,9887388,Baker Beach,1,2920,186030
16540,2,9887389,Baker Beach,1,2927,186030
16540,2,9887390,Baker Beach,1,2926,186030
16540,2,9887391,Baker Beach,1,2923,186030
16540,2,9887392,Baker Beach,1,2921,186030
16540,2,9887393,Baker Beach,1,2925,186030
16540,2,9887394,Baker Beach,1,2919,186030
16540,2,9887395,Baker Beach,1,2924,186030
16540,2,9887396,Baker Beach,1,2922,186030
16540,2,9887397,Baker Beach,1,2928,186030
16540,2,9887398,Baker Beach,1,2920,186030
16540,2,9887399,Baker Beach,1,2911,186030
16540,2,9887400,Baker Beach,1,2903,186030
16540,2,9887401,Baker Beach,1,2907,186030
16540,2,9887402,Baker Beach,1,2913,186030
16540,2,9887403,Baker Beach,1,2904,186030
16540,2,9887404,Baker Beach,1,2902,186030
16540,2,9887405,Baker Beach,1,2901,186030
16540,2,9887406,Baker Beach,1,2910,186030
16540,2,9887407,Baker Beach,1,2909,186030
16540,2,9887408,Baker Beach,1,2906,186030
16540,1,9887164,Baker Beach,1,2972,186030
16540,1,9887165,Baker Beach,1,2959,186030
16540,1,9887166,Baker Beach,1,2957,186030
16540,1,9887167,Baker Beach,1,2955,186030
16540,1,9887168,Baker Beach,1,2953,186030
16540,1,9887169,Baker Beach,1,2973,186030
16540,1,9887170,Baker Beach,1,2963,186030
16540,1,9887171,Baker Beach,1,2958,186030
16540,1,9887172,Baker Beach,1,2954,186030
16540,1,9887173,Baker Beach,1,2962,186030
16540,1,9887174,Baker Beach,1,2952,186030
16540,1,9887175,Baker Beach,1,2972,186030
16540,1,9887176,Baker Beach,1,2959,186030
16540,1,9887177,Baker Beach,1,2967,186030
16540,1,9887178,Baker Beach,1,2957,186030
16540,1,9887179,Baker Beach,1,2955,186030
16540,1,9887180,Baker Beach,1,2953,186030
16540,1,9887181,Baker Beach,1,2973,186030
16540,1,9887182,Baker Beach,1,2951,186030
16540,1,9887183,Baker Beach,1,2968,186030
16540,1,9887184,Baker Beach,1,2963,186030
16540,1,9887185,Baker Beach,1,2958,186030
16540,1,9887186,Baker Beach,1,2971,186030
16540,1,9887187,Baker Beach,1,2966,186030
16540,1,9887188,Baker Beach,1,2954,186030
16540,1,9887189,Baker Beach,1,2962,186030
16540,1,9887190,Baker Beach,1,2964,186030
16540,1,9887191,Baker Beach,1,2952,186030
16540,1,9887192,Baker Beach,1,2972,186030
16540,1,9887193,Baker Beach,1,2959,186030
16540,1,9887194,Baker Beach,1,2967,186030
16540,1,9887195,Baker Beach,1,2957,186030
16540,1,9887196,Baker Beach,1,2955,186030
16540,1,9887197,Baker Beach,1,2961,186030
16540,1,9887198,Baker Beach,1,2953,186030
16540,1,9887199,Baker Beach,1,2951,186030
16540,1,9887234,Baker Beach,1,2903,186030
16540,1,9887235,Baker Beach,1,2901,186030
16540,1,9887236,Baker Beach,1,2910,186030
16540,1,9887237,Baker Beach,1,2918,186030
16540,1,9887238,Baker Beach,1,2913,186030
16540,1,9887239,Baker Beach,1,2908,186030
16540,1,9887240,Baker Beach,1,2906,186030
16540,1,9887241,Baker Beach,1,2916,186030
16540,1,9887242,Baker Beach,1,2904,186030
16540,1,9887243,Baker Beach,1,2911,186030
16540,1,9887244,Baker Beach,1,2914,186030
16540,1,9887245,Baker Beach,1,2909,186030
16540,1,9887246,Baker Beach,1,2902,186030
16540,1,9887247,Baker Beach,1,2912,186030
16540,1,9887248,Baker Beach,1,2907,186030
16540,1,9887249,Baker Beach,1,2905,186030
16540,1,9887250,Baker Beach,1,2903,186030
16540,1,9887251,Baker Beach,1,2901,186030
16540,1,9887252,Baker Beach,1,2910,186030
16540,1,9887253,Baker Beach,1,2908,186030
16540,1,9887254,Baker Beach,1,2906,186030
16540,1,9887255,Baker Beach,1,2904,186030
16540,1,9887256,Baker Beach,1,2902,186030
16540,1,9987960,Baker Beach,1,2968,186030
16540,1,9987959,Baker Beach,1,2963,186030
16540,1,9987958,Baker Beach,1,2958,186030
16540,1,9987957,Baker Beach,1,2966,186030
16540,1,9987956,Baker Beach,1,2954,186030
16540,1,9987955,Baker Beach,1,2911,186030
16540,1,9987954,Baker Beach,1,2914,186030
16540,1,9987953,Baker Beach,1,2952,186030
16540,1,9987952,Baker Beach,1,2909,186030
16540,1,9987951,Baker Beach,1,2967,186030
16540,1,9987950,Baker Beach,1,2907,186030
16540,1,9987949,Baker Beach,1,2905,186030
16540,1,9987948,Baker Beach,1,2915,186030
16540,1,9987947,Baker Beach,1,2903,186030
16540,1,9987946,Baker Beach,1,2901,186030
16540,1,9987945,Baker Beach,1,2968,186030
16540,1,9987944,Baker Beach,1,2913,186030
16540,1,9987943,Baker Beach,1,2908,186030
16540,1,9987942,Baker Beach,1,2966,186030
16540,1,9987941,Baker Beach,1,2904,186030
16540,1,9987940,Baker Beach,1,2911,186030
16540,1,9987939,Baker Beach,1,2914,186030
16540,1,9987938,Baker Beach,1,2902,186030
16540,1,9987937,Baker Beach,1,2909,186030
16540,1,9987936,Baker Beach,1,2917,186030
16540,1,9987935,Baker Beach,1,2907,186030
16540,1,9987934,Baker Beach,1,2905,186030
16540,1,9987933,Baker Beach,1,2915,186030
16541,3,9889192,Crissy Field,0,3067,186038
16541,3,9889193,Crissy Field,0,3016,186038
16541,2,9888979,Crissy Field,0,3067,186038
16541,2,9888980,Crissy Field,0,3016,186038
16541,1,9888689,Crissy Field,0,3012,186038
16541,3,9889205,Crissy Field,0,3017,186037
16541,3,9889206,Crissy Field,0,3064,186037
16541,3,9889207,Crissy Field,0,3062,186037
16541,3,9889208,Crissy Field,0,3065,186037
16541,3,9889209,Crissy Field,0,3063,186037
16541,3,9889210,Crissy Field,0,3061,186037
16541,3,9889211,Crissy Field,0,3066,186037
16541,3,9889212,Crissy Field,0,3017,186037
16541,3,9889213,Crissy Field,0,3064,186037
16541,3,9889214,Crissy Field,0,3062,186037
16541,3,9889215,Crissy Field,0,3065,186037
16541,3,9889216,Crissy Field,0,3063,186037
16541,3,9889217,Crissy Field,0,3061,186037
16541,3,9889218,Crissy Field,0,3066,186037
16541,3,9889219,Crissy Field,0,3017,186037
16541,3,9889220,Crissy Field,0,3064,186037
16541,3,9889221,Crissy Field,0,3062,186037
16541,3,9889222,Crissy Field,0,3015,186037
16541,3,9889223,Crissy Field,0,3063,186037
16541,3,9889224,Crissy Field,0,3061,186037
16541,3,9889225,Crissy Field,0,3016,186037
16541,3,9889226,Crissy Field,0,3014,186037
16541,3,9889227,Crissy Field,0,3012,186037
16541,3,9889228,Crissy Field,0,3015,186037
16541,3,9889229,Crissy Field,0,3013,186037
16541,3,9889230,Crissy Field,0,3061,186037
16541,3,9889231,Crissy Field,0,3016,186037
16541,3,9889232,Crissy Field,0,3014,186037
16541,3,9889233,Crissy Field,0,3012,186037
16541,3,9889234,Crissy Field,0,3015,186037
16541,3,9889235,Crissy Field,0,3013,186037
16541,3,9889236,Crissy Field,0,3011,186037
16541,3,9889237,Crissy Field,0,3014,186037
16541,3,9889238,Crissy Field,0,3012,186037
16541,3,9889239,Crissy Field,0,3015,186037
16541,3,9889240,Crissy Field,0,3013,186037
16541,3,9889241,Crissy Field,0,3011,186037
16541,3,9889242,Crissy Field,0,3014,186037
16541,3,9889243,Crissy Field,0,3012,186037
16541,2,9888992,Crissy Field,0,3017,186037
16541,2,9888993,Crissy Field,0,3064,186037
16541,2,9888994,Crissy Field,0,3062,186037
16541,2,9888995,Crissy Field,0,3065,186037
16541,2,9888996,Crissy Field,0,3063,186037
16541,2,9888997,Crissy Field,0,3061,186037
16541,2,9888998,Crissy Field,0,3066,186037
16541,2,9888999,Crissy Field,0,3017,186037
16541,2,9889000,Crissy Field,0,3064,186037
16541,2,9889001,Crissy Field,0,3062,186037
16541,2,9889002,Crissy Field,0,3065,186037
16541,2,9889003,Crissy Field,0,3063,186037
16541,2,9889004,Crissy Field,0,3061,186037
16541,2,9889005,Crissy Field,0,3066,186037
16541,2,9889006,Crissy Field,0,3017,186037
16541,2,9889007,Crissy Field,0,3064,186037
16541,2,9889008,Crissy Field,0,3062,186037
16541,2,9889009,Crissy Field,0,3015,186037
16541,2,9889010,Crissy Field,0,3063,186037
16541,2,9889011,Crissy Field,0,3061,186037
16541,2,9889012,Crissy Field,0,3016,186037
16541,2,9889013,Crissy Field,0,3014,186037
16541,2,9889014,Crissy Field,0,3012,186037
16541,2,9889015,Crissy Field,0,3015,186037
16541,2,9889016,Crissy Field,0,3013,186037
16541,2,9889017,Crissy Field,0,3061,186037
16541,2,9889018,Crissy Field,0,3016,186037
16541,2,9889019,Crissy Field,0,3014,186037
16541,2,9889020,Crissy Field,0,3012,186037
16541,2,9889021,Crissy Field,0,3015,186037
16541,2,9889022,Crissy Field,0,3013,186037
16541,2,9889023,Crissy Field,0,3011,186037
16541,2,9889024,Crissy Field,0,3014,186037
16541,2,9889025,Crissy Field,0,3012,186037
16541,2,9889026,Crissy Field,0,3015,186037
16541,2,9889027,Crissy Field,0,3013,186037
16541,2,9889028,Crissy Field,0,3012,186037
16541,2,9889029,Crissy Field,0,3011,186037
16541,2,9889030,Crissy Field,0,3014,186037
16541,1,9888616,Crissy Field,0,3006,186037
16541,1,9888620,Crissy Field,0,3056,186037
16541,1,9888621,Crissy Field,0,3009,186037
16541,1,9888622,Crissy Field,0,3012,186037
16541,1,9888623,Crissy Field,0,3055,186037
16541,1,9888624,Crissy Field,0,3011,186037
16541,1,9888625,Crissy Field,0,3054,186037
16541,1,9888626,Crissy Field,0,3008,186037
16541,1,9888627,Crissy Field,0,3053,186037
16541,1,9888628,Crissy Field,0,3052,186037
16541,1,9888629,Crissy Field,0,3010,186037
16541,1,9888630,Crissy Field,0,3051,186037
16541,1,9888631,Crissy Field,0,3007,186037
16541,1,9888632,Crissy Field,0,3006,186037
16541,1,9888633,Crissy Field,0,3009,186037
16541,1,9888634,Crissy Field,0,3005,186037
16541,1,9888635,Crissy Field,0,3011,186037
16541,1,9888636,Crissy Field,0,3003,186037
16541,1,9888637,Crissy Field,0,3008,186037
16541,1,9888638,Crissy Field,0,3004,186037
16541,1,9888639,Crissy Field,0,3002,186037
16541,1,9888640,Crissy Field,0,3010,186037
16541,1,9888641,Crissy Field,0,3001,186037
16541,1,9888642,Crissy Field,0,3007,186037
16541,1,9888643,Crissy Field,0,3006,186037
16541,1,9888644,Crissy Field,0,3009,186037
16541,1,9888645,Crissy Field,0,3005,186037
16541,1,9888646,Crissy Field,0,3011,186037
16541,1,9888647,Crissy Field,0,3003,186037
16541,1,9888648,Crissy Field,0,3004,186037
16541,1,9888649,Crissy Field,0,3008,186037
16541,1,9888650,Crissy Field,0,3002,186037
16541,1,9888651,Crissy Field,0,3010,186037
16541,1,9888652,Crissy Field,0,3001,186037
16541,1,9888653,Crissy Field,0,3007,186037
16541,1,9888654,Crissy Field,0,3006,186037
16541,1,9888655,Crissy Field,0,3009,186037
16541,1,9888656,Crissy Field,0,3005,186037
16541,1,9888657,Crissy Field,0,3003,186037
16541,1,9888658,Crissy Field,0,3008,186037
16541,1,9888659,Crissy Field,0,3004,186037
16541,1,9888660,Crissy Field,0,3001,186037
16541,1,9888661,Crissy Field,0,3007,186037
16541,1,9888663,Crissy Field,0,3054,186037
16541,1,9888664,Crissy Field,0,3059,186037
16541,1,9888665,Crissy Field,0,3053,186037
16541,1,9888666,Crissy Field,0,3052,186037
16541,1,9888667,Crissy Field,0,3058,186037
16541,1,9888668,Crissy Field,0,3051,186037
16541,1,9888669,Crissy Field,0,3057,186037
16541,1,9888670,Crissy Field,0,3056,186037
16541,1,9888671,Crissy Field,0,3061,186037
16541,1,9888672,Crissy Field,0,3012,186037
16541,1,9888673,Crissy Field,0,3055,186037
16541,1,9888674,Crissy Field,0,3060,186037
16541,1,9888675,Crissy Field,0,3054,186037
16541,1,9888676,Crissy Field,0,3059,186037
16541,1,9888677,Crissy Field,0,3053,186037
16541,1,9888678,Crissy Field,0,3052,186037
16541,1,9888679,Crissy Field,0,3058,186037
16541,1,9888680,Crissy Field,0,3051,186037
16541,1,9888681,Crissy Field,0,3057,186037
16541,1,9888682,Crissy Field,0,3051,186037
16541,1,9888683,Crissy Field,0,3057,186037
16541,1,9888684,Crissy Field,0,3056,186037
16541,1,9888685,Crissy Field,0,3061,186037
16541,1,9888686,Crissy Field,0,3012,186037
16541,1,9888687,Crissy Field,0,3055,186037
16541,1,9888688,Crissy Field,0,3060,186037
16541,1,9888690,Crissy Field,0,3002,186037
16541,3,9889142,Van Ness + North Point,0,3054,186036
16541,3,9889143,Van Ness + North Point,0,3053,186036
16541,3,9889144,Van Ness + North Point,0,3055,186036
16541,3,9889145,Van Ness + North Point,0,3052,186036
16541,3,9889146,Van Ness + North Point,0,3054,186036
16541,3,9889147,Van Ness + North Point,0,3053,186036
16541,3,9889148,Van Ness + North Point,0,3055,186036
16541,3,9889149,Van Ness + North Point,0,3052,186036
16541,3,9889150,Van Ness + North Point,0,3051,186036
16541,3,9889151,Van Ness + North Point,0,3054,186036
16541,3,9889152,Van Ness + North Point,0,3053,186036
16541,3,9889153,Van Ness + North Point,0,3055,186036
16541,3,9889154,Van Ness + North Point,0,3052,186036
16541,3,9889155,Van Ness + North Point,0,3051,186036
16541,3,9889156,Van Ness + North Point,0,3054,186036
16541,3,9889157,Van Ness + North Point,0,3053,186036
16541,3,9889158,Van Ness + North Point,0,3055,186036
16541,3,9889159,Van Ness + North Point,0,3052,186036
16541,3,9889160,Van Ness + North Point,0,3051,186036
16541,3,9889161,Van Ness + North Point,0,3054,186036
16541,3,9889162,Van Ness + North Point,0,3053,186036
16541,3,9889163,Van Ness + North Point,0,3005,186036
16541,3,9889164,Van Ness + North Point,0,3052,186036
16541,3,9889165,Van Ness + North Point,0,3051,186036
16541,3,9889166,Van Ness + North Point,0,3004,186036
16541,3,9889167,Van Ness + North Point,0,3053,186036
16541,3,9889168,Van Ness + North Point,0,3005,186036
16541,3,9889169,Van Ness + North Point,0,3002,186036
16541,3,9889170,Van Ness + North Point,0,3051,186036
16541,3,9889171,Van Ness + North Point,0,3004,186036
16541,3,9889172,Van Ness + North Point,0,3003,186036
16541,3,9889173,Van Ness + North Point,0,3005,186036
16541,3,9889174,Van Ness + North Point,0,3002,186036
16541,3,9889175,Van Ness + North Point,0,3001,186036
16541,3,9889176,Van Ness + North Point,0,3004,186036
16541,3,9889177,Van Ness + North Point,0,3003,186036
16541,3,9889178,Van Ness + North Point,0,3002,186036
16541,3,9889179,Van Ness + North Point,0,3001,186036
16541,3,9889180,Van Ness + North Point,0,3004,186036
16541,3,9889181,Van Ness + North Point,0,3003,186036
16541,3,9889182,Van Ness + North Point,0,3002,186036
16541,3,9889183,Van Ness + North Point,0,3001,186036
16541,3,9889184,Van Ness + North Point,0,3004,186036
16541,3,9889185,Van Ness + North Point,0,3003,186036
16541,3,9889186,Van Ness + North Point,0,3002,186036
16541,3,9889187,Van Ness + North Point,0,3001,186036
16541,3,9889188,Van Ness + North Point,0,3004,186036
16541,3,9889189,Van Ness + North Point,0,3003,186036
16541,3,9889190,Van Ness + North Point,0,3002,186036
16541,3,9889191,Van Ness + North Point,0,3001,186036
16541,2,9888935,Van Ness + North Point,0,3055,186036
16541,2,9888936,Van Ness + North Point,0,3052,186036
16541,2,9888937,Van Ness + North Point,0,3051,186036
16541,2,9888938,Van Ness + North Point,0,3054,186036
16541,2,9888939,Van Ness + North Point,0,3053,186036
16541,2,9888940,Van Ness + North Point,0,3055,186036
16541,2,9888941,Van Ness + North Point,0,3052,186036
16541,2,9888942,Van Ness + North Point,0,3051,186036
16541,2,9888943,Van Ness + North Point,0,3054,186036
16541,2,9888944,Van Ness + North Point,0,3053,186036
16541,2,9888945,Van Ness + North Point,0,3055,186036
16541,2,9888946,Van Ness + North Point,0,3052,186036
16541,2,9888947,Van Ness + North Point,0,3051,186036
16541,2,9888948,Van Ness + North Point,0,3054,186036
16541,2,9888949,Van Ness + North Point,0,3053,186036
16541,2,9888950,Van Ness + North Point,0,3005,186036
16541,2,9888951,Van Ness + North Point,0,3052,186036
16541,2,9888952,Van Ness + North Point,0,3051,186036
16541,2,9888953,Van Ness + North Point,0,3004,186036
16541,2,9888954,Van Ness + North Point,0,3053,186036
16541,2,9888955,Van Ness + North Point,0,3005,186036
16541,2,9888956,Van Ness + North Point,0,3002,186036
16541,2,9888957,Van Ness + North Point,0,3051,186036
16541,2,9888958,Van Ness + North Point,0,3004,186036
16541,2,9888959,Van Ness + North Point,0,3003,186036
16541,2,9888960,Van Ness + North Point,0,3005,186036
16541,2,9888961,Van Ness + North Point,0,3002,186036
16541,2,9888962,Van Ness + North Point,0,3001,186036
16541,2,9888963,Van Ness + North Point,0,3004,186036
